type,created_at,date_string,data
bus,1454002740,2016-01-28 11:39,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454002740', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454002894,2016-01-28 11:41,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454002894', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
bus,1454002980,2016-01-28 11:43,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454002980', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1454003040,2016-01-28 11:44,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454003040', 'eta': '10.3333333333 to 15.5', 'stop_name': 'North Ave & California', 'type': 'bus'}"
uberX,1454003100,2016-01-28 11:45,"{'surge_rate': '1.0', 'eta': '3.5 to 5.0', 'type': 'uberX', 'request_time': '1454003100', 'request_id': '1d7f376e-c511-11e5-a881-6c40089af1d0'}"
train,1454003130,2016-01-28 11:45,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454003130', 'eta': '1.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454003134,2016-01-28 11:45,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454003134', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454003321,2016-01-28 11:48,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454003321', 'eta': '18.5 to 22.0', 'stop_name': 'California', 'type': 'train'}"
train,1454003457,2016-01-28 11:50,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454003457', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
bus,1454003580,2016-01-28 11:53,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454003580', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454003697,2016-01-28 11:54,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454003697', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454003880,2016-01-28 11:58,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454003880', 'eta': '25.8333333333 to 31.0', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1454003880,2016-01-28 11:58,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454003880', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454003979,2016-01-28 11:59,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454003979', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
weather,1454004001,2016-01-28 12:00,"{'date': '1454004001', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1454007601,2016-01-28 13:00,"{'date': '1454007601', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1454011201,2016-01-28 14:00,"{'date': '1454011201', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1454014801,2016-01-28 15:00,"{'date': '1454014801', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1454018401,2016-01-28 16:00,"{'date': '1454018401', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '37.3333333333 to 42.1666666667'}"
weather,1454022001,2016-01-28 17:00,"{'date': '1454022001', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1454025601,2016-01-28 18:00,"{'date': '1454025601', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1454029201,2016-01-28 19:00,"{'date': '1454029201', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1454032801,2016-01-28 20:00,"{'date': '1454032801', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1454036401,2016-01-28 21:00,"{'date': '1454036401', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1454040001,2016-01-28 22:00,"{'date': '1454040001', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1454043603,2016-01-28 23:00,"{'date': '1454043603', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
tweet,1454045696,2016-01-28 23:34,"{'tweet_id': '692943989729812480', 'created_at': '1454045696', 'type': 'tweet', 'text': ""Some O'Hare-bnd Blue Ln trns are operating with residual delays after an earlier door problem on a train at Clark/Lake. Service is resuming.""}"
weather,1454047202,2016-01-29 00:00,"{'date': '1454047202', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1454050801,2016-01-29 01:00,"{'date': '1454050801', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1454054401,2016-01-29 02:00,"{'date': '1454054401', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1454058000,2016-01-29 03:00,"{'date': '1454058000', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1454061601,2016-01-29 04:00,"{'date': '1454061601', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1454065201,2016-01-29 05:00,"{'date': '1454065201', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '22.8333333333 to 27.6666666667'}"
weather,1454068801,2016-01-29 06:00,"{'date': '1454068801', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '22.8333333333 to 27.6666666667'}"
uberX,1454072400,2016-01-29 07:00,"{'surge_rate': '1.0', 'eta': '2.0 to 3.5', 'type': 'uberX', 'request_time': '1454072400', 'request_id': '3ca1540f-c44e-11e5-a9ca-6c40089af1d0'}"
weather,1454072403,2016-01-29 07:00,"{'date': '1454072403', 'weather': 'Partly Cloudy', 'type': 'weather', 'feels_like': '22.8333333333 to 27.6666666667'}"
train,1454072431,2016-01-29 07:00,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454072431', 'eta': '1.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454072460,2016-01-29 07:01,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454072460', 'eta': '15.5 to 20.6666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454072483,2016-01-29 07:01,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454072483', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454072511,2016-01-29 07:01,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454072511', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454072554,2016-01-29 07:02,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454072554', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454072580,2016-01-29 07:03,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454072580', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454072640,2016-01-29 07:04,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454072640', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454072700,2016-01-29 07:05,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454072700', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454072854,2016-01-29 07:07,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454072854', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454073031,2016-01-29 07:10,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454073031', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
train,1454073214,2016-01-29 07:13,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454073214', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
bus,1454073300,2016-01-29 07:15,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454073300', 'eta': '0.0 to 5.16666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454073331,2016-01-29 07:15,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454073331', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454073360,2016-01-29 07:16,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454073360', 'eta': '15.5 to 20.6666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454073373,2016-01-29 07:16,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454073373', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454073381,2016-01-29 07:16,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454073381', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454073503,2016-01-29 07:18,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454073503', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454073514,2016-01-29 07:18,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454073514', 'eta': '19.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454073540,2016-01-29 07:19,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454073540', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454073673,2016-01-29 07:21,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454073673', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454073780,2016-01-29 07:23,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454073780', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454073818,2016-01-29 07:23,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454073818', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
train,1454074058,2016-01-29 07:27,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454074058', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454074080,2016-01-29 07:28,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454074080', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454074118,2016-01-29 07:28,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454074118', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454074299,2016-01-29 07:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454074299', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454074308,2016-01-29 07:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454074308', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454074364,2016-01-29 07:32,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454074364', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454074418,2016-01-29 07:33,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454074418', 'eta': '19.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454074440,2016-01-29 07:34,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454074440', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454074548,2016-01-29 07:35,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454074548', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454074620,2016-01-29 07:37,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454074620', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454074680,2016-01-29 07:38,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454074680', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454074734,2016-01-29 07:38,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454074734', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
train,1454074920,2016-01-29 07:42,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454074920', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454074974,2016-01-29 07:42,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454074974', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454074980,2016-01-29 07:43,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454074980', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454075022,2016-01-29 07:43,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075022', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1454075100,2016-01-29 07:45,"{'surge_rate': '1.0', 'eta': '5.0 to 6.5', 'type': 'uberX', 'request_time': '1454075100', 'request_id': '215a5ffa-ca78-11e5-a6ed-6c40089af1d0'}"
train,1454075160,2016-01-29 07:46,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075160', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454075215,2016-01-29 07:46,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075215', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454075232,2016-01-29 07:47,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075232', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454075237,2016-01-29 07:47,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075237', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454075322,2016-01-29 07:48,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075322', 'eta': '19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454075335,2016-01-29 07:48,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075335', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454075397,2016-01-29 07:49,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075397', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454075477,2016-01-29 07:51,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075477', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454075548,2016-01-29 07:52,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075548', 'eta': '8.0', 'stop_name': 'California', 'type': 'train'}"
bus,1454075580,2016-01-29 07:53,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454075580', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454075697,2016-01-29 07:54,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075697', 'eta': '10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454075752,2016-01-29 07:55,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075752', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
train,1454075929,2016-01-29 07:58,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454075929', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
bus,1454075940,2016-01-29 07:59,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454075940', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
weather,1454076001,2016-01-29 08:00,"{'date': '1454076001', 'weather': 'Partly Cloudy', 'type': 'weather', 'feels_like': '18.0 to 22.8333333333'}"
train,1454076059,2016-01-29 08:00,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076059', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454076060,2016-01-29 08:01,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454076060', 'eta': '0.0 to 5.16666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454076129,2016-01-29 08:02,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076129', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454076154,2016-01-29 08:02,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076154', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454076180,2016-01-29 08:03,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454076180', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454076240,2016-01-29 08:04,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454076240', 'eta': '0.0 to 5.16666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1454076360,2016-01-29 08:06,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454076360', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454076360,2016-01-29 08:06,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454076360', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454076369,2016-01-29 08:06,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076369', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454076427,2016-01-29 08:07,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076427', 'eta': '8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454076636,2016-01-29 08:10,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076636', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
train,1454076686,2016-01-29 08:11,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076686', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454076727,2016-01-29 08:12,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076727', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
uberX,1454076900,2016-01-29 08:15,"{'surge_rate': '1.15 to 1.3', 'eta': '2.0 to 3.5', 'type': 'uberX', 'request_time': '1454076900', 'request_id': '7dda40a6-c68e-11e5-935b-6c40089af1d0'}"
train,1454076930,2016-01-29 08:15,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076930', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454076956,2016-01-29 08:15,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076956', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454076990,2016-01-29 08:16,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076990', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454076995,2016-01-29 08:16,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454076995', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454077080,2016-01-29 08:18,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454077080', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454077110,2016-01-29 08:18,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077110', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454077113,2016-01-29 08:18,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077113', 'eta': '18.5 to 22.0', 'stop_name': 'California', 'type': 'train'}"
train,1454077204,2016-01-29 08:20,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077204', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454077290,2016-01-29 08:21,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077290', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454077298,2016-01-29 08:21,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077298', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454077414,2016-01-29 08:23,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077414', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454077440,2016-01-29 08:24,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454077440', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454077644,2016-01-29 08:27,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077644', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454077837,2016-01-29 08:30,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077837', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454077856,2016-01-29 08:30,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077856', 'eta': '1.0', 'stop_name': 'California', 'type': 'train'}"
train,1454077871,2016-01-29 08:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077871', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454077972,2016-01-29 08:32,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454077972', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454078009,2016-01-29 08:33,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078009', 'eta': '18.5 to 22.0', 'stop_name': 'California', 'type': 'train'}"
train,1454078096,2016-01-29 08:34,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078096', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454078220,2016-01-29 08:37,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454078220', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454078267,2016-01-29 08:37,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078267', 'eta': '8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454078272,2016-01-29 08:37,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078272', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454078460,2016-01-29 08:41,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454078460', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454078561,2016-01-29 08:42,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078561', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454078567,2016-01-29 08:42,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078567', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454078696,2016-01-29 08:44,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078696', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454078779,2016-01-29 08:46,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078779', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454078788,2016-01-29 08:46,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078788', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454078861,2016-01-29 08:47,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078861', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454078940,2016-01-29 08:49,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454078940', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454078969,2016-01-29 08:49,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454078969', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454079019,2016-01-29 08:50,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454079019', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454079256,2016-01-29 08:54,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454079256', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
tweet,1454079260,2016-01-29 08:54,"{'tweet_id': '693084770486587392', 'created_at': '1454079260', 'type': 'tweet', 'text': ""Some O'Hare-bound Blue Line trains are operating with residual delays after earlier signal problems at Forest Park. Service is resuming.""}"
train,1454079269,2016-01-29 08:54,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454079269', 'eta': '10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454079300,2016-01-29 08:55,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454079300', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454079556,2016-01-29 08:59,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454079556', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
weather,1454079601,2016-01-29 09:00,"{'date': '1454079601', 'weather': 'Partly Cloudy', 'type': 'weather', 'feels_like': '18.0 to 22.8333333333'}"
train,1454079690,2016-01-29 09:01,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454079690', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
