requested_time,route,direction,stop_name,eta,delayed
1454507674,Blue,5,Damen,10.0,0
1454507851,Blue,5,Damen,10.0 to 14.5,0
1454508034,Blue,5,Damen,14.5 to 19.0,0
1454508030,Blue,5,Damen,1.0,0
1454508154,Blue,5,Damen,1.0 to 5.5,0
1454508513,Blue,5,Damen,5.5 to 10.0,0
1454508697,Blue,5,Damen,10.0 to 14.5,0
1454508935,Blue,5,Damen,14.5 to 19.0,0
1454509161,Blue,5,Damen,1.0 to 5.5,0
1454509294,Blue,5,Damen,5.5 to 10.0,0
1454509409,Blue,5,Damen,5.5 to 10.0,0
1454509832,Blue,5,Damen,1.0,0
1454509992,Blue,5,Damen,1.0 to 5.5,0
1454510072,Blue,5,Damen,1.0 to 5.5,0
1454510373,Blue,5,Damen,10.0,0
1454510785,Blue,5,Damen,1.0 to 5.5,0
1454510977,Blue,5,Damen,1.0 to 5.5,0
1454511270,Blue,5,Damen,10.0,0
1454511515,Blue,5,Damen,10.0 to 14.5,0
1454511730,Blue,5,Damen,14.5 to 19.0,0
1454511640,Blue,5,Damen,1.0,0
1454511814,Blue,5,Damen,1.0 to 5.5,0
1454512163,Blue,5,Damen,10.0,0
1454512480,Blue,5,Damen,14.5 to 19.0,0
1454512657,Blue,5,Damen,14.5 to 19.0,0
1454512595,Blue,5,Damen,1.0 to 5.5,0
1454513085,Blue,5,Damen,10.0 to 14.5,0
1454513435,Blue,5,Damen,14.5 to 19.0,0
1454513530,Blue,5,Damen,1.0 to 5.5,0
1454514025,Blue,5,Damen,10.0 to 14.5,0
1454514576,Blue,5,Damen,1.0 to 5.5,0
1454514994,Blue,5,Damen,10.0 to 14.5,0
1454515404,Blue,5,Damen,19.0,0
1454515227,Blue,5,Damen,1.0,0
1454515406,Blue,5,Damen,1.0 to 5.5,0
1454516013,Blue,5,Damen,10.0 to 14.5,0
1454516852,Blue,5,Damen,10.0 to 14.5,0
1454517760,Blue,5,Damen,28.0,0
1454517198,Blue,5,Damen,1.0 to 5.5,0
1454517792,Blue,5,Damen,10.0 to 14.5,0
1454518409,Blue,5,Damen,5.5 to 10.0,0
1454518960,Blue,5,Damen,14.5 to 19.0,0
1454519251,Blue,5,Damen,5.5 to 10.0,0
1454519738,Blue,5,Damen,14.5 to 19.0,0
1454519736,Blue,5,Damen,1.0,0
1454520515,Blue,5,Damen,10.0 to 14.5,0
1454520858,Blue,5,Damen,1.0 to 5.5,0
1454521596,Blue,5,Damen,14.5 to 19.0,0
1454521533,Blue,5,Damen,1.0,0
1454522065,Blue,5,Damen,10.0,0
1454590944,Blue,5,Damen,14.5 to 19.0,0
1454590830,Blue,5,Damen,1.0,0
1454591414,Blue,5,Damen,10.0 to 14.5,0
1454591678,Blue,5,Damen,14.5 to 19.0,0
1454591825,Blue,5,Damen,14.5 to 19.0,0
1454591758,Blue,5,Damen,1.0,0
1454592174,Blue,5,Damen,5.5 to 10.0,0
1454592466,Blue,5,Damen,10.0 to 14.5,0
1454592743,Blue,5,Damen,14.5 to 19.0,0
1453726945,Blue,5,California,15.0 to 18.5,0
1453726801,Blue,5,California,1.0,0
1453726957,Blue,5,California,1.0 to 4.5,0
1453727312,Blue,5,California,8.0 to 11.5,0
1453727614,Blue,5,California,11.5 to 15.0,0
1453727832,Blue,5,California,15.0 to 18.5,0
1453727700,Blue,5,California,1.0,0
1453727818,Blue,5,California,1.0 to 4.5,0
1453728236,Blue,5,California,8.0 to 11.5,0
1453728523,Blue,5,California,11.5 to 15.0,0
1453728779,Blue,5,California,15.0 to 18.5,0
1453728566,Blue,5,California,1.0,0
1453728817,Blue,5,California,1.0 to 4.5,0
1453728987,Blue,5,California,4.5 to 8.0,0
1453729176,Blue,5,California,8.0 to 11.5,0
1453729415,Blue,5,California,11.5 to 15.0,0
1453729644,Blue,5,California,15.0 to 18.5,0
1453729550,Blue,5,California,1.0,0
1453729794,Blue,5,California,4.5 to 8.0,0
1453729902,Blue,5,California,4.5 to 8.0,0
1453730027,Blue,5,California,8.0 to 11.5,0
1453730262,Blue,5,California,11.5 to 15.0,0
1453730436,Blue,5,California,15.0 to 18.5,0
1453730519,Blue,5,California,15.0 to 18.5,0
1453730323,Blue,5,California,1.0,0
1453730576,Blue,5,California,1.0 to 4.5,0
1453730689,Blue,5,California,4.5 to 8.0,0
1453730809,Blue,5,California,4.5 to 8.0,0
1453731056,Blue,5,California,8.0 to 11.5,0
1453731236,Blue,5,California,11.5 to 15.0,0
1453731416,Blue,5,California,15.0 to 18.5,0
1453731536,Blue,5,California,18.5 to 22.0,0
1453731415,Blue,5,California,1.0 to 4.5,0
1453731352,Blue,5,California,1.0,0
1453731591,Blue,5,California,4.5 to 8.0,0
1453731712,Blue,5,California,4.5 to 8.0,0
1453731891,Blue,5,California,8.0 to 11.5,0
1453732017,Blue,5,California,11.5 to 15.0,0
1453732307,Blue,5,California,15.0 to 18.5,0
1453732453,Blue,5,California,4.5 to 8.0,0
1453732618,Blue,5,California,4.5 to 8.0,0
1453732778,Blue,5,California,8.0 to 11.5,0
1453733032,Blue,5,California,11.5 to 15.0,0
1453733091,Blue,5,California,15.0,0
1453733156,Blue,5,California,15.0 to 18.5,0
1453733204,Blue,5,California,1.0 to 4.5,0
1453733103,Blue,5,California,1.0,0
1453733311,Blue,5,California,1.0 to 4.5,0
1453733516,Blue,5,California,4.5 to 8.0,0
1453733752,Blue,5,California,8.0 to 11.5,0
1453733893,Blue,5,California,11.5 to 15.0,0
1453734176,Blue,5,California,15.0 to 18.5,0
1453734022,Blue,5,California,1.0,0
1453734182,Blue,5,California,1.0 to 4.5,0
1453734433,Blue,5,California,8.0,0
1453734733,Blue,5,California,11.5 to 15.0,0
1453735056,Blue,5,California,1.0 to 4.5,0
1453735288,Blue,5,California,4.5 to 8.0,0
1453735659,Blue,5,California,11.5 to 15.0,0
1453735846,Blue,5,California,1.0 to 4.5,0
1453736316,Blue,5,California,8.0 to 11.5,0
1453736618,Blue,5,California,11.5 to 15.0,0
1453736917,Blue,5,California,18.5 to 22.0,0
1453736789,Blue,5,California,1.0 to 4.5,0
1453737091,Blue,5,California,4.5 to 8.0,0
1453737497,Blue,5,California,11.5 to 15.0,0
1453737759,Blue,5,California,1.0 to 4.5,0
1453738177,Blue,5,California,8.0 to 11.5,0
1453738719,Blue,5,California,1.0 to 4.5,0
1453739375,Blue,5,California,15.0,0
1453739456,Blue,5,California,1.0 to 4.5,0
1453740194,Blue,5,California,11.5 to 15.0,0
1453740752,Blue,5,California,8.0,0
1453741175,Blue,5,California,15.0,0
1453741259,Blue,5,California,1.0,0
1453741975,Blue,5,California,11.5 to 15.0,0
1453742203,Blue,5,California,15.0 to 18.5,0
1453742138,Blue,5,California,1.0,0
1453742256,Blue,5,California,1.0 to 4.5,0
1453742972,Blue,5,California,15.0,0
1453743149,Blue,5,California,1.0 to 4.5,0
1453743807,Blue,5,California,11.5 to 15.0,0
1453744112,Blue,5,California,18.5 to 22.0,0
1453743978,Blue,5,California,1.0 to 4.5,0
1453744197,Blue,5,California,4.5 to 8.0,0
1453744786,Blue,5,California,15.0,0
1453813309,Blue,5,California,15.0 to 18.5,0
1453813396,Blue,5,California,1.0 to 4.5,0
1453813715,Blue,5,California,8.0 to 11.5,0
1453814020,Blue,5,California,11.5 to 15.0,0
1453814160,Blue,5,California,15.0 to 18.5,0
1453814127,Blue,5,California,1.0,0
1453814257,Blue,5,California,1.0 to 4.5,0
1453814610,Blue,5,California,8.0 to 11.5,0
1453814842,Blue,5,California,11.5 to 15.0,0
1453815100,Blue,5,California,15.0 to 18.5,0
1453815215,Blue,5,California,1.0 to 4.5,0
1453815371,Blue,5,California,4.5 to 8.0,0
1453815636,Blue,5,California,8.0 to 11.5,0
1453815758,Blue,5,California,11.5 to 15.0,0
1453816053,Blue,5,California,15.0 to 18.5,0
1453815949,Blue,5,California,1.0,0
1453816077,Blue,5,California,1.0 to 4.5,0
1453816246,Blue,5,California,4.5 to 8.0,0
1453816315,Blue,5,California,4.5 to 8.0,0
1453816551,Blue,5,California,8.0 to 11.5,0
1453816757,Blue,5,California,15.0,0
1453816965,Blue,5,California,15.0 to 18.5,0
1453816810,Blue,5,California,1.0,0
1453816998,Blue,5,California,1.0 to 4.5,0
1453817190,Blue,5,California,4.5 to 8.0,0
1453817377,Blue,5,California,8.0 to 11.5,0
1453817539,Blue,5,California,11.5 to 15.0,0
1453817735,Blue,5,California,15.0 to 18.5,0
1453817849,Blue,5,California,15.0 to 18.5,0
1453817731,Blue,5,California,1.0,0
1453817882,Blue,5,California,1.0 to 4.5,0
1453817969,Blue,5,California,4.5 to 8.0,0
1453818099,Blue,5,California,4.5 to 8.0,0
1453818159,Blue,5,California,8.0,0
1453818363,Blue,5,California,11.5 to 15.0,0
1453818549,Blue,5,California,15.0,0
1453818753,Blue,5,California,1.0 to 4.5,0
1453819344,Blue,5,California,11.5 to 15.0,0
1453819479,Blue,5,California,15.0,0
1453819540,Blue,5,California,15.0 to 18.5,0
1453819652,Blue,5,California,15.0 to 18.5,0
1453819713,Blue,5,California,18.5 to 22.0,0
1453819599,Blue,5,California,1.0 to 4.5,0
1453819739,Blue,5,California,4.5 to 8.0,0
1453819796,Blue,5,California,4.5 to 8.0,0
1453819903,Blue,5,California,8.0,0
1453820075,Blue,5,California,8.0 to 11.5,0
1453820539,Blue,5,California,15.0 to 18.5,0
1453820493,Blue,5,California,1.0 to 4.5,0
1453820592,Blue,5,California,1.0 to 4.5,0
1453820826,Blue,5,California,8.0,0
1453821039,Blue,5,California,8.0 to 11.5,0
1453821156,Blue,5,California,11.5 to 15.0,0
1453821336,Blue,5,California,1.0,0
1453821621,Blue,5,California,4.5 to 8.0,0
1453822057,Blue,5,California,11.5 to 15.0,0
1453822348,Blue,5,California,15.0 to 18.5,0
1453822470,Blue,5,California,4.5 to 8.0,0
1453823001,Blue,5,California,11.5 to 15.0,0
1453823277,Blue,5,California,18.5 to 22.0,0
1453823254,Blue,5,California,1.0 to 4.5,0
1453823349,Blue,5,California,4.5 to 8.0,0
1453823975,Blue,5,California,15.0,0
1453824212,Blue,5,California,1.0 to 4.5,0
1453824412,Blue,5,California,4.5 to 8.0,0
1453825137,Blue,5,California,18.5 to 22.0,0
1453825172,Blue,5,California,4.5 to 8.0,0
1453825719,Blue,5,California,11.5 to 15.0,0
1453825876,Blue,5,California,1.0 to 4.5,0
1453826701,Blue,5,California,15.0 to 18.5,0
1453826854,Blue,5,California,1.0 to 4.5,0
1453827085,Blue,5,California,4.5 to 8.0,0
1453827636,Blue,5,California,15.0 to 18.5,0
1453827779,Blue,5,California,1.0 to 4.5,0
1453828176,Blue,5,California,8.0 to 11.5,0
1453828707,Blue,5,California,18.5 to 22.0,0
1453828917,Blue,5,California,4.5 to 8.0,0
1453829400,Blue,5,California,15.0,0
1453829471,Blue,5,California,1.0 to 4.5,0
1453830029,Blue,5,California,8.0 to 11.5,0
1453830757,Blue,5,California,8.0,0
1453899747,Blue,5,California,15.0 to 18.5,0
1453899794,Blue,5,California,1.0 to 4.5,0
1453900237,Blue,5,California,8.0 to 11.5,0
1453900416,Blue,5,California,11.5 to 15.0,0
1453900654,Blue,5,California,15.0 to 18.5,0
1453900777,Blue,5,California,4.5 to 8.0,0
1453901011,Blue,5,California,8.0 to 11.5,0
1453901306,Blue,5,California,11.5 to 15.0,0
1453901442,Blue,5,California,15.0 to 18.5,0
1453901601,Blue,5,California,1.0 to 4.5,0
1453901877,Blue,5,California,8.0 to 11.5,0
1453902032,Blue,5,California,8.0 to 11.5,0
1453902218,Blue,5,California,11.5 to 15.0,0
1453902439,Blue,5,California,15.0 to 18.5,0
1453902459,Blue,5,California,1.0 to 4.5,0
1453902633,Blue,5,California,4.5 to 8.0,0
1453902757,Blue,5,California,8.0,0
1453902935,Blue,5,California,8.0 to 11.5,0
1453903116,Blue,5,California,11.5 to 15.0,0
1453903358,Blue,5,California,15.0 to 18.5,0
1453903239,Blue,5,California,1.0,0
1453903379,Blue,5,California,1.0 to 4.5,0
1453903669,Blue,5,California,8.0,0
1453903791,Blue,5,California,8.0 to 11.5,0
1453903956,Blue,5,California,11.5 to 15.0,0
1453904098,Blue,5,California,15.0,0
1453904151,Blue,5,California,1.0,0
1453904458,Blue,5,California,4.5 to 8.0,0
1453904631,Blue,5,California,8.0 to 11.5,0
1453904749,Blue,5,California,8.0 to 11.5,0
1453904978,Blue,5,California,15.0,0
1453905229,Blue,5,California,18.5 to 22.0,0
1453905286,Blue,5,California,4.5 to 8.0,0
1453905478,Blue,5,California,8.0,0
1453905631,Blue,5,California,8.0 to 11.5,0
1453905822,Blue,5,California,11.5 to 15.0,0
1453905948,Blue,5,California,15.0 to 18.5,0
1453906073,Blue,5,California,15.0 to 18.5,0
1453905905,Blue,5,California,1.0,0
1453905977,Blue,5,California,1.0 to 4.5,0
1453906060,Blue,5,California,1.0 to 4.5,0
1453906233,Blue,5,California,4.5 to 8.0,0
1453906472,Blue,5,California,8.0 to 11.5,0
1453906887,Blue,5,California,15.0 to 18.5,0
1453906959,Blue,5,California,1.0 to 4.5,0
1453907077,Blue,5,California,4.5 to 8.0,0
1453907231,Blue,5,California,8.0,0
1453907491,Blue,5,California,11.5 to 15.0,0
1453907739,Blue,5,California,1.0,0
1453907972,Blue,5,California,4.5 to 8.0,0
1453908396,Blue,5,California,11.5 to 15.0,0
1453908986,Blue,5,California,4.5 to 8.0,0
1453909474,Blue,5,California,15.0,0
1453909599,Blue,5,California,1.0 to 4.5,0
1453910064,Blue,5,California,8.0 to 11.5,0
1453910315,Blue,5,California,11.5 to 15.0,0
1453910496,Blue,5,California,1.0 to 4.5,0
1453910969,Blue,5,California,8.0 to 11.5,0
1453911509,Blue,5,California,18.5 to 22.0,0
1453911637,Blue,5,California,4.5 to 8.0,0
1453912175,Blue,5,California,15.0,0
1453912291,Blue,5,California,1.0 to 4.5,0
1453912994,Blue,5,California,11.5 to 15.0,0
1453913105,Blue,5,California,1.0,0
1453913436,Blue,5,California,4.5 to 8.0,0
1453914034,Blue,5,California,15.0 to 18.5,0
1453914418,Blue,5,California,4.5 to 8.0,0
1453914713,Blue,5,California,11.5 to 15.0,0
1453915298,Blue,5,California,4.5 to 8.0,0
1453915882,Blue,5,California,15.0 to 18.5,0
1453915879,Blue,5,California,1.0 to 4.5,0
1453916305,Blue,5,California,8.0 to 11.5,0
1453916997,Blue,5,California,4.5 to 8.0,0
1453917594,Blue,5,California,15.0,0
1453986054,Blue,5,California,15.0 to 18.5,0
1453986158,Blue,5,California,1.0 to 4.5,0
1453986514,Blue,5,California,8.0 to 11.5,0
1453986690,Blue,5,California,11.5 to 15.0,0
1453986939,Blue,5,California,15.0 to 18.5,0
1453987054,Blue,5,California,1.0 to 4.5,0
1453987412,Blue,5,California,8.0 to 11.5,0
1453987634,Blue,5,California,11.5 to 15.0,0
1453987833,Blue,5,California,15.0 to 18.5,0
1453987851,Blue,5,California,1.0,0
1453988178,Blue,5,California,4.5 to 8.0,0
1453988392,Blue,5,California,8.0 to 11.5,0
1453988559,Blue,5,California,11.5 to 15.0,0
1453988658,Blue,5,California,15.0,0
1453988938,Blue,5,California,18.5 to 22.0,0
1453988754,Blue,5,California,1.0,0
1453988933,Blue,5,California,1.0 to 4.5,0
1453989165,Blue,5,California,8.0,0
1453989357,Blue,5,California,8.0 to 11.5,0
1453989579,Blue,5,California,15.0,0
1453989713,Blue,5,California,15.0 to 18.5,0
1453989630,Blue,5,California,1.0,0
1453989780,Blue,5,California,1.0 to 4.5,0
1453990000,Blue,5,California,4.5 to 8.0,0
1453990316,Blue,5,California,11.5 to 15.0,0
1453990379,Blue,5,California,11.5 to 15.0,0
1453990486,Blue,5,California,15.0,0
1453990663,Blue,5,California,15.0 to 18.5,0
1453990797,Blue,5,California,18.5 to 22.0,0
1453990580,Blue,5,California,1.0 to 4.5,0
1453990507,Blue,5,California,1.0,0
1453990711,Blue,5,California,1.0 to 4.5,0
1453990830,Blue,5,California,4.5 to 8.0,0
1453990959,Blue,5,California,8.0,0
1453991118,Blue,5,California,8.0 to 11.5,0
1453991198,Blue,5,California,11.5 to 15.0,0
1453991346,Blue,5,California,15.0,0
1453991551,Blue,5,California,15.0 to 18.5,0
1453991439,Blue,5,California,1.0,0
1453991665,Blue,5,California,4.5 to 8.0,0
1453991909,Blue,5,California,8.0 to 11.5,0
1453992120,Blue,5,California,11.5 to 15.0,0
1453992289,Blue,5,California,15.0,0
1453992393,Blue,5,California,1.0 to 4.5,0
1453992695,Blue,5,California,4.5 to 8.0,0
1453993116,Blue,5,California,11.5 to 15.0,0
1453993215,Blue,5,California,1.0,0
1453993390,Blue,5,California,1.0 to 4.5,0
1453993712,Blue,5,California,8.0 to 11.5,0
1453994131,Blue,5,California,1.0,0
1453994678,Blue,5,California,8.0 to 11.5,0
1453994832,Blue,5,California,11.5 to 15.0,0
1453995007,Blue,5,California,1.0,0
1453995093,Blue,5,California,1.0 to 4.5,0
1453995397,Blue,5,California,8.0,0
1453995869,Blue,5,California,15.0,0
1453996115,Blue,5,California,1.0 to 4.5,0
1453996154,Blue,5,California,4.5 to 8.0,0
1453996795,Blue,5,California,15.0,0
1453996900,Blue,5,California,1.0 to 4.5,0
1453997437,Blue,5,California,8.0 to 11.5,0
1453998047,Blue,5,California,4.5 to 8.0,0
1453998574,Blue,5,California,15.0,0
1453998704,Blue,5,California,1.0 to 4.5,0
1453999014,Blue,5,California,4.5 to 8.0,0
1453999250,Blue,5,California,8.0 to 11.5,0
1453999713,Blue,5,California,1.0 to 4.5,0
1454000428,Blue,5,California,15.0 to 18.5,0
1454000472,Blue,5,California,1.0 to 4.5,0
1454001125,Blue,5,California,11.5 to 15.0,0
1454001476,Blue,5,California,18.5 to 22.0,0
1454001532,Blue,5,California,1.0 to 4.5,0
1454002175,Blue,5,California,15.0,0
1454002894,Blue,5,California,11.5 to 15.0,0
1454003321,Blue,5,California,18.5 to 22.0,0
1454003457,Blue,5,California,4.5 to 8.0,0
1454003979,Blue,5,California,15.0,0
1454072511,Blue,5,California,15.0 to 18.5,0
1454072554,Blue,5,California,1.0 to 4.5,0
1454073031,Blue,5,California,8.0 to 11.5,0
1454073214,Blue,5,California,11.5 to 15.0,0
1454073381,Blue,5,California,15.0 to 18.5,0
1454073373,Blue,5,California,1.0 to 4.5,0
1454073818,Blue,5,California,8.0 to 11.5,0
1454074118,Blue,5,California,11.5 to 15.0,0
1454074299,Blue,5,California,15.0 to 18.5,0
1454074308,Blue,5,California,1.0 to 4.5,0
1454074734,Blue,5,California,8.0 to 11.5,0
1454074920,Blue,5,California,11.5 to 15.0,0
1454075022,Blue,5,California,11.5 to 15.0,0
1454075232,Blue,5,California,15.0 to 18.5,0
1454075237,Blue,5,California,1.0 to 4.5,0
1454075397,Blue,5,California,4.5 to 8.0,0
1454075548,Blue,5,California,8.0,0
1454075752,Blue,5,California,8.0 to 11.5,0
1454075929,Blue,5,California,11.5 to 15.0,0
1454076059,Blue,5,California,15.0 to 18.5,0
1454076129,Blue,5,California,1.0 to 4.5,0
1454076427,Blue,5,California,8.0,0
1454076636,Blue,5,California,8.0 to 11.5,0
1454076686,Blue,5,California,11.5 to 15.0,0
1454076930,Blue,5,California,15.0 to 18.5,0
1454076995,Blue,5,California,15.0 to 18.5,0
1454077113,Blue,5,California,18.5 to 22.0,0
1454076990,Blue,5,California,1.0 to 4.5,0
1454077110,Blue,5,California,1.0 to 4.5,0
1454077204,Blue,5,California,4.5 to 8.0,0
1454077298,Blue,5,California,4.5 to 8.0,0
1454077414,Blue,5,California,8.0 to 11.5,0
1454077644,Blue,5,California,11.5 to 15.0,0
1454077837,Blue,5,California,15.0 to 18.5,0
1454078009,Blue,5,California,18.5 to 22.0,0
1454077856,Blue,5,California,1.0,0
1454077972,Blue,5,California,1.0 to 4.5,0
1454078267,Blue,5,California,8.0,0
1454078561,Blue,5,California,11.5 to 15.0,0
1454078696,Blue,5,California,15.0,0
1454078779,Blue,5,California,1.0 to 4.5,0
1454078969,Blue,5,California,4.5 to 8.0,0
1454079256,Blue,5,California,8.0 to 11.5,0
1454079690,Blue,5,California,1.0 to 4.5,0
1454080116,Blue,5,California,8.0 to 11.5,0
1454080234,Blue,5,California,8.0 to 11.5,0
1454080531,Blue,5,California,1.0,0
1454080893,Blue,5,California,4.5 to 8.0,0
1454081349,Blue,5,California,15.0,0
1454081755,Blue,5,California,4.5 to 8.0,0
1454082275,Blue,5,California,15.0,0
1454082417,Blue,5,California,1.0 to 4.5,0
1454082719,Blue,5,California,4.5 to 8.0,0
1454083225,Blue,5,California,15.0 to 18.5,0
1454083374,Blue,5,California,1.0 to 4.5,0
1454083834,Blue,5,California,8.0 to 11.5,0
1454084432,Blue,5,California,4.5 to 8.0,0
1454084978,Blue,5,California,15.0,0
1454085083,Blue,5,California,1.0 to 4.5,0
1454085755,Blue,5,California,11.5 to 15.0,0
1454086300,Blue,5,California,4.5 to 8.0,0
1454086982,Blue,5,California,18.5 to 22.0,0
1454087073,Blue,5,California,4.5 to 8.0,0
1454087679,Blue,5,California,15.0,0
1454087733,Blue,5,California,1.0,0
1454088133,Blue,5,California,8.0,0
1454088457,Blue,5,California,11.5 to 15.0,0
1454089011,Blue,5,California,4.5 to 8.0,0
1454089734,Blue,5,California,18.5 to 22.0,0
1454089835,Blue,5,California,4.5 to 8.0,0
1454090321,Blue,5,California,11.5 to 15.0,0
1454159229,Blue,5,California,8.0 to 11.5,0
1454159899,Blue,5,California,18.5 to 22.0,0
1454159853,Blue,5,California,1.0 to 4.5,0
1454160391,Blue,5,California,11.5 to 15.0,0
1454160870,Blue,5,California,18.5 to 22.0,0
1454160811,Blue,5,California,1.0 to 4.5,0
1454161296,Blue,5,California,11.5 to 15.0,0
1454161337,Blue,5,California,1.0,0
1454161779,Blue,5,California,4.5 to 8.0,0
1454162196,Blue,5,California,11.5 to 15.0,0
1454162584,Blue,5,California,1.0 to 4.5,0
1454163145,Blue,5,California,11.5 to 15.0,0
1454163573,Blue,5,California,4.5 to 8.0,0
1454163943,Blue,5,California,11.5 to 15.0,0
1454164268,Blue,5,California,15.0 to 18.5,0
1454164276,Blue,5,California,1.0 to 4.5,0
1454164716,Blue,5,California,8.0 to 11.5,0
1454165032,Blue,5,California,15.0,0
1454165415,Blue,5,California,4.5 to 8.0,0
1454165768,Blue,5,California,11.5 to 15.0,0
1454166153,Blue,5,California,15.0 to 18.5,0
1454166085,Blue,5,California,1.0 to 4.5,0
1454166434,Blue,5,California,8.0,0
1454166877,Blue,5,California,15.0,0
1454166935,Blue,5,California,1.0,0
1454167221,Blue,5,California,4.5 to 8.0,0
1454167651,Blue,5,California,11.5 to 15.0,0
1454167895,Blue,5,California,15.0 to 18.5,0
1454167860,Blue,5,California,1.0 to 4.5,0
1454168313,Blue,5,California,8.0 to 11.5,0
1454168760,Blue,5,California,15.0 to 18.5,0
1454168796,Blue,5,California,1.0 to 4.5,0
1454169098,Blue,5,California,4.5 to 8.0,0
1454169379,Blue,5,California,11.5 to 15.0,0
1454169758,Blue,5,California,15.0 to 18.5,0
1454169775,Blue,5,California,1.0 to 4.5,0
1454170054,Blue,5,California,8.0,0
1454170480,Blue,5,California,15.0,0
1454170508,Blue,5,California,1.0,0
1454170897,Blue,5,California,4.5 to 8.0,0
1454171318,Blue,5,California,11.5 to 15.0,0
1454171549,Blue,5,California,15.0 to 18.5,0
1454171615,Blue,5,California,1.0 to 4.5,0
1454171959,Blue,5,California,8.0 to 11.5,0
1454172253,Blue,5,California,15.0,0
1454172692,Blue,5,California,4.5 to 8.0,0
1454172978,Blue,5,California,11.5 to 15.0,0
1454173351,Blue,5,California,15.0 to 18.5,0
1454173358,Blue,5,California,1.0 to 4.5,0
1454173659,Blue,5,California,8.0,0
1454174009,Blue,5,California,11.5 to 15.0,0
1454174398,Blue,5,California,4.5 to 8.0,0
1454174784,Blue,5,California,11.5 to 15.0,0
1454175169,Blue,5,California,15.0 to 18.5,0
1454175208,Blue,5,California,1.0 to 4.5,0
1454175447,Blue,5,California,8.0,0
1454175863,Blue,5,California,15.0,0
1454176333,Blue,5,California,8.0,0
1454176639,Blue,5,California,11.5 to 15.0,0
1454245414,Blue,5,California,18.5 to 22.0,0
1454245519,Blue,5,California,4.5 to 8.0,0
1454246319,Blue,5,California,18.5 to 22.0,0
1454246258,Blue,5,California,1.0 to 4.5,0
1454246778,Blue,5,California,11.5 to 15.0,0
1454247517,Blue,5,California,8.0 to 11.5,0
1454248302,Blue,5,California,22.0,0
1454248171,Blue,5,California,4.5 to 8.0,0
1454248886,Blue,5,California,15.0 to 18.5,0
1454248837,Blue,5,California,1.0,0
1454249608,Blue,5,California,11.5 to 15.0,0
1454249712,Blue,5,California,1.0,0
1454250497,Blue,5,California,11.5 to 15.0,0
1454250991,Blue,5,California,4.5 to 8.0,0
1454251653,Blue,5,California,15.0 to 18.5,0
1454251596,Blue,5,California,1.0 to 4.5,0
1454252076,Blue,5,California,8.0 to 11.5,0
1454252840,Blue,5,California,8.0,0
1454253468,Blue,5,California,15.0 to 18.5,0
1454253637,Blue,5,California,4.5 to 8.0,0
1454254058,Blue,5,California,11.5 to 15.0,0
1454254598,Blue,5,California,4.5 to 8.0,0
1454255011,Blue,5,California,11.5 to 15.0,0
1454255311,Blue,5,California,18.5 to 22.0,0
1454255359,Blue,5,California,4.5 to 8.0,0
1454255848,Blue,5,California,11.5 to 15.0,0
1454256275,Blue,5,California,4.5 to 8.0,0
1454256696,Blue,5,California,11.5 to 15.0,0
1454257116,Blue,5,California,18.5 to 22.0,0
1454257111,Blue,5,California,1.0 to 4.5,0
1454257596,Blue,5,California,11.5 to 15.0,0
1454258071,Blue,5,California,4.5 to 8.0,0
1454258488,Blue,5,California,11.5 to 15.0,0
1454258911,Blue,5,California,18.5 to 22.0,0
1454258895,Blue,5,California,1.0 to 4.5,0
1454259337,Blue,5,California,8.0 to 11.5,0
1454259817,Blue,5,California,18.5 to 22.0,0
1454259786,Blue,5,California,1.0 to 4.5,0
1454260271,Blue,5,California,11.5 to 15.0,0
1454260718,Blue,5,California,18.5 to 22.0,0
1454260773,Blue,5,California,4.5 to 8.0,0
1454261254,Blue,5,California,11.5 to 15.0,0
1454261429,Blue,5,California,15.0 to 18.5,0
1454261487,Blue,5,California,1.0 to 4.5,0
1454261915,Blue,5,California,8.0 to 11.5,0
1454262212,Blue,5,California,11.5 to 15.0,0
1454262308,Blue,5,California,1.0,0
1454262577,Blue,5,California,4.5 to 8.0,0
1454263027,Blue,5,California,11.5 to 15.0,0
1454331806,Blue,5,California,18.5 to 22.0,0
1454331777,Blue,5,California,1.0 to 4.5,0
1454332131,Blue,5,California,8.0 to 11.5,0
1454332439,Blue,5,California,11.5 to 15.0,0
1454332739,Blue,5,California,18.5 to 22.0,0
1454332702,Blue,5,California,1.0 to 4.5,0
1454332957,Blue,5,California,8.0,0
1454333256,Blue,5,California,11.5 to 15.0,0
1454333453,Blue,5,California,15.0 to 18.5,0
1454333505,Blue,5,California,1.0 to 4.5,0
1454333809,Blue,5,California,4.5 to 8.0,0
1454333935,Blue,5,California,8.0 to 11.5,0
1454334236,Blue,5,California,11.5 to 15.0,0
1454334402,Blue,5,California,15.0 to 18.5,0
1454334579,Blue,5,California,4.5 to 8.0,0
1454334749,Blue,5,California,8.0,0
1454334879,Blue,5,California,8.0 to 11.5,0
1454335058,Blue,5,California,11.5 to 15.0,0
1454335292,Blue,5,California,1.0 to 4.5,0
1454335754,Blue,5,California,11.5 to 15.0,0
1454335728,Blue,5,California,11.5 to 15.0,0
1454335913,Blue,5,California,11.5 to 15.0,0
1454336054,Blue,5,California,15.0,0
1454336195,Blue,5,California,15.0 to 18.5,0
1454336144,Blue,5,California,18.5 to 22.0,0
