0,Blue,0,20160124 16:17:57,20160124 16:14:57,0,California,0,5
0,Blue,0,20160124 16:20:55,20160124 16:14:55,0,California,0,5
0,Blue,0,20160124 16:26:52,20160124 16:14:52,0,California,0,5
0,Blue,0,20160124 16:33:56,20160124 16:14:56,0,California,0,5
0,Blue,0,20160124 16:18:51,20160124 16:14:51,0,Damen,0,5
0,Blue,0,20160124 16:22:57,20160124 16:14:57,0,Damen,0,5
0,Blue,0,20160124 16:25:55,20160124 16:14:55,0,Damen,0,5
0,Blue,0,20160124 16:31:52,20160124 16:14:52,0,Damen,0,5
0,Blue,0,20160124 16:28:27,20160124 16:14:27,0,Monroe,0,1
0,Blue,0,20160124 16:37:02,20160124 16:15:02,1,Monroe,0,1
0,Blue,0,20160124 16:34:54,20160124 16:29:54,0,California,0,5
0,Blue,0,20160124 16:41:42,20160124 16:29:42,0,California,0,5
0,Blue,0,20160124 16:31:51,20160124 16:29:51,0,Damen,0,5
0,Blue,0,20160124 16:39:54,20160124 16:29:54,0,Damen,0,5
0,Blue,0,20160124 16:46:42,20160124 16:29:42,0,Damen,0,5
0,Blue,0,20160124 16:33:47,20160124 16:29:47,0,Monroe,0,1
0,Blue,0,20160124 16:38:35,20160124 16:29:35,0,Monroe,0,1
0,Blue,0,20160124 16:48:38,20160124 16:29:38,0,Monroe,0,1
0,Blue,0,20160124 16:50:52,20160124 16:44:52,0,California,0,5
0,Blue,0,20160124 16:57:43,20160124 16:44:43,0,California,0,5
0,Blue,0,20160124 16:46:22,20160124 16:44:22,0,Damen,0,5
0,Blue,0,20160124 16:55:52,20160124 16:44:52,0,Damen,0,5
0,Blue,0,20160124 17:01:43,20160124 16:44:43,0,Damen,0,5
0,Blue,0,20160124 16:49:55,20160124 16:44:55,0,Monroe,0,1
0,Blue,0,20160124 17:02:00,20160124 16:45:00,0,Monroe,0,1
0,Blue,0,20160124 17:10:41,20160124 16:59:41,0,California,0,5
0,Blue,0,20160124 17:11:24,20160124 16:59:24,0,California,0,5
0,Blue,0,20160124 17:01:30,20160124 16:59:30,0,Damen,0,5
