'distance_to_stop', 'rt', 'vehicle_id', 'prdtm', 'tmstmp', 'rtdir', 'stpnm'
9886,52,1250,20160120 21:29,20160120 21:14,Southbound,California & Milwaukee (Blue Line)
23872,52,1255,20160120 21:39,20160120 21:14,Northbound,California & Le Moyne
3666,72,1979,20160120 21:35,20160120 21:29,Westbound,North Ave & Damen
15041,72,2019,20160120 21:45,20160120 21:29,Eastbound,North Ave & California
12572,72,8141,20160120 21:48,20160120 21:29,Westbound,North Ave & Damen
10855,52,1255,20160120 21:41,20160120 21:29,Northbound,California & Le Moyne
19954,52,1681,20160120 21:51,20160120 21:29,Southbound,California & Milwaukee (Blue Line)
1311,72,8141,20160120 21:46,20160120 21:44,Westbound,North Ave & Damen
15175,72,8122,20160120 21:59,20160120 21:43,Eastbound,North Ave & California
12610,72,1344,20160120 22:03,20160120 21:43,Westbound,North Ave & Damen
4055,52,1681,20160120 21:49,20160120 21:44,Southbound,California & Milwaukee (Blue Line)
15915,52,1660,20160120 22:01,20160120 21:45,Northbound,California & Le Moyne
21208,52,1255,20160120 22:13,20160120 21:44,Southbound,California & Milwaukee (Blue Line)
3333,72,1344,20160120 22:05,20160120 21:59,Westbound,North Ave & Damen
18710,72,8129,20160120 22:18,20160120 21:59,Eastbound,North Ave & California
12488,72,1996,20160120 22:19,20160120 21:59,Westbound,North Ave & Damen
1841,52,1660,20160120 22:01,20160120 22:00,Northbound,California & Le Moyne
9886,52,1255,20160120 22:13,20160120 21:59,Southbound,California & Milwaukee (Blue Line)
27198,52,1854,20160120 22:26,20160120 21:59,Northbound,California & Le Moyne
2830,72,1996,20160120 22:18,20160120 22:13,Westbound,North Ave & Damen
7282,72,8129,20160120 22:20,20160120 22:13,Eastbound,North Ave & California
12572,72,2019,20160120 22:33,20160120 22:14,Westbound,North Ave & Damen
12063,52,1854,20160120 22:26,20160120 22:14,Northbound,California & Le Moyne
11899,52,1660,20160120 22:35,20160120 22:14,Southbound,California & Milwaukee (Blue Line)
2451,72,2019,20160120 22:33,20160120 22:29,Westbound,North Ave & Damen
6540,72,1049,20160120 22:36,20160120 22:29,Eastbound,North Ave & California
12572,72,8122,20160120 22:48,20160120 22:29,Westbound,North Ave & Damen
5199,52,1660,20160120 22:35,20160120 22:29,Southbound,California & Milwaukee (Blue Line)
15349,52,1696,20160120 22:44,20160120 22:29,Northbound,California & Le Moyne
19241,52,1854,20160120 22:56,20160120 22:29,Southbound,California & Milwaukee (Blue Line)
3292,72,8122,20160120 22:49,20160120 22:44,Westbound,North Ave & Damen
11188,72,1979,20160120 22:57,20160120 22:45,Eastbound,North Ave & California
12572,72,8129,20160120 23:05,20160120 22:44,Westbound,North Ave & Damen
9826,52,1854,20160120 22:54,20160120 22:44,Southbound,California & Milwaukee (Blue Line)
17282,52,1629,20160120 23:01,20160120 22:44,Northbound,California & Le Moyne
24802,52,1696,20160120 23:06,20160120 22:44,Southbound,California & Milwaukee (Blue Line)
6307,72,8129,20160120 23:07,20160120 22:59,Westbound,North Ave & Damen
15943,72,1344,20160120 23:16,20160120 22:59,Eastbound,North Ave & California
12572,72,1049,20160120 23:23,20160120 22:59,Westbound,North Ave & Damen
3542,52,1629,20160120 23:02,20160120 22:59,Northbound,California & Le Moyne
9380,52,1696,20160120 23:08,20160120 22:59,Southbound,California & Milwaukee (Blue Line)
27822,52,1250,20160120 23:26,20160120 22:59,Northbound,California & Le Moyne
7617,72,1049,20160120 23:24,20160120 23:14,Westbound,North Ave & Damen
20605,72,1996,20160120 23:35,20160120 23:14,Eastbound,North Ave & California
14353,72,1979,20160120 23:42,20160120 23:14,Westbound,North Ave & Damen
12631,52,1250,20160120 23:27,20160120 23:14,Northbound,California & Le Moyne
10011,52,1629,20160120 23:28,20160120 23:14,Southbound,California & Milwaukee (Blue Line)
3756,72,1996,20160120 23:34,20160120 23:29,Eastbound,North Ave & California
10660,72,1979,20160120 23:43,20160120 23:30,Westbound,North Ave & Damen
29798,72,2019,20160120 23:56,20160120 23:29,Eastbound,North Ave & California
9249,72,2019,20160120 23:55,20160120 23:44,Eastbound,North Ave & California
12593,72,1344,20160121 00:01,20160120 23:44,Westbound,North Ave & Damen
29130,72,8129,20160121 00:12,20160120 23:44,Eastbound,North Ave & California
2414,72,1344,20160121 00:02,20160120 23:59,Westbound,North Ave & Damen
15627,72,8129,20160121 00:14,20160120 23:59,Eastbound,North Ave & California
12572,72,1996,20160121 00:19,20160120 23:59,Westbound,North Ave & Damen
7103,72,1996,20160121 00:21,20160121 00:14,Westbound,North Ave & Damen
20578,72,1049,20160121 00:32,20160121 00:14,Eastbound,North Ave & California
12637,72,2019,20160121 00:39,20160121 00:15,Westbound,North Ave & Damen
3238,72,1049,20160121 00:33,20160121 00:29,Eastbound,North Ave & California
10549,72,2019,20160121 00:40,20160121 00:29,Westbound,North Ave & Damen
29083,72,1979,20160121 00:51,20160121 00:29,Eastbound,North Ave & California
8454,72,1979,20160121 00:52,20160121 00:44,Eastbound,North Ave & California
12572,72,8129,20160121 00:59,20160121 00:44,Westbound,North Ave & Damen
29875,72,1344,20160121 01:11,20160121 00:44,Eastbound,North Ave & California
2280,72,8129,20160121 01:02,20160121 00:59,Westbound,North Ave & Damen
12616,72,1049,20160121 01:12,20160121 00:59,Westbound,North Ave & Damen
15996,72,1344,20160121 01:12,20160121 00:59,Eastbound,North Ave & California
5427,72,1979,20160121 01:35,20160121 01:29,Westbound,North Ave & Damen
13119,72,1344,20160121 01:52,20160121 01:29,Westbound,North Ave & Damen
8759,72,8119,20160121 04:07,20160121 03:59,Eastbound,North Ave & California
12583,72,1067,20160121 04:13,20160121 03:59,Westbound,North Ave & Damen
2415,72,1067,20160121 04:17,20160121 04:14,Westbound,North Ave & Damen
18728,72,1951,20160121 04:31,20160121 04:14,Eastbound,North Ave & California
22315,72,8119,20160121 04:43,20160121 04:14,Westbound,North Ave & Damen
3757,72,1951,20160121 04:33,20160121 04:29,Eastbound,North Ave & California
12731,72,8119,20160121 04:43,20160121 04:29,Westbound,North Ave & Damen
29146,72,8121,20160121 04:55,20160121 04:29,Eastbound,North Ave & California
9701,52,1637,20160121 04:39,20160121 04:29,Southbound,California & Milwaukee (Blue Line)
13296,52,1447,20160121 04:41,20160121 04:29,Northbound,California & Le Moyne
12889,72,8121,20160121 04:57,20160121 04:44,Eastbound,North Ave & California
17655,72,1951,20160121 05:11,20160121 04:44,Westbound,North Ave & Damen
14579,52,1095,20160121 04:57,20160121 04:44,Northbound,California & Le Moyne
15133,52,1447,20160121 04:58,20160121 04:44,Southbound,California & Milwaukee (Blue Line)
37192,52,1806,20160121 05:14,20160121 04:44,Northbound,California & Le Moyne
11462,72,1951,20160121 05:12,20160121 04:59,Westbound,North Ave & Damen
18410,72,1067,20160121 05:17,20160121 04:59,Eastbound,North Ave & California
16578,52,1806,20160121 05:14,20160121 04:59,Northbound,California & Le Moyne
21216,52,1095,20160121 05:18,20160121 04:59,Southbound,California & Milwaukee (Blue Line)
3771,72,1067,20160121 05:18,20160121 05:14,Eastbound,North Ave & California
18368,72,8125,20160121 05:32,20160121 05:14,Eastbound,North Ave & California
13488,72,8121,20160121 05:37,20160121 05:14,Westbound,North Ave & Damen
5881,52,1095,20160121 05:20,20160121 05:14,Southbound,California & Milwaukee (Blue Line)
9137,52,1850,20160121 05:23,20160121 05:14,Northbound,California & Le Moyne
23285,52,1370,20160121 05:34,20160121 05:14,Northbound,California & Le Moyne
2517,72,8125,20160121 05:32,20160121 05:29,Eastbound,North Ave & California
7934,72,8121,20160121 05:38,20160121 05:29,Westbound,North Ave & Damen
18744,72,8119,20160121 05:48,20160121 05:30,Eastbound,North Ave & California
5134,52,1370,20160121 05:34,20160121 05:29,Northbound,California & Le Moyne
9826,52,1806,20160121 05:40,20160121 05:29,Southbound,California & Milwaukee (Blue Line)
14275,52,1079,20160121 05:43,20160121 05:29,Northbound,California & Le Moyne
4593,72,8119,20160121 05:49,20160121 05:44,Eastbound,North Ave & California
12506,72,1067,20160121 05:59,20160121 05:44,Westbound,North Ave & Damen
18382,72,1984,20160121 06:02,20160121 05:44,Eastbound,North Ave & California
892,52,1079,20160121 05:45,20160121 05:44,Northbound,California & Le Moyne
9790,52,1850,20160121 05:55,20160121 05:44,Southbound,California & Milwaukee (Blue Line)
12642,52,800,20160121 05:57,20160121 05:45,Northbound,California & Le Moyne
561,72,1067,20160121 06:00,20160121 05:59,Westbound,North Ave & Damen
2515,72,1984,20160121 06:02,20160121 05:59,Eastbound,North Ave & California
12572,72,8125,20160121 06:15,20160121 05:59,Westbound,North Ave & Damen
8060,52,1256,20160121 06:08,20160121 05:59,Northbound,California & Le Moyne
9701,52,1370,20160121 06:10,20160121 05:59,Southbound,California & Milwaukee (Blue Line)
19785,52,1444,20160121 06:18,20160121 05:59,Northbound,California & Le Moyne
1073,72,8125,20160121 06:16,20160121 06:14,Westbound,North Ave & Damen
3776,72,1951,20160121 06:19,20160121 06:14,Eastbound,North Ave & California
12882,72,2002,20160121 06:29,20160121 06:14,Eastbound,North Ave & California
3304,52,1444,20160121 06:18,20160121 06:14,Northbound,California & Le Moyne
6980,52,1079,20160121 06:22,20160121 06:14,Southbound,California & Milwaukee (Blue Line)
21099,52,1637,20160121 06:35,20160121 06:14,Northbound,California & Le Moyne
3793,72,8119,20160121 06:34,20160121 06:29,Westbound,North Ave & Damen
11158,72,8124,20160121 06:42,20160121 06:29,Eastbound,North Ave & California
12572,72,1984,20160121 06:49,20160121 06:29,Westbound,North Ave & Damen
3867,52,800,20160121 06:34,20160121 06:29,Southbound,California & Milwaukee (Blue Line)
6451,52,1637,20160121 06:36,20160121 06:29,Northbound,California & Le Moyne
13801,52,807,20160121 06:44,20160121 06:29,Northbound,California & Le Moyne
4398,72,1984,20160121 06:50,20160121 06:44,Westbound,North Ave & Damen
7839,72,8121,20160121 06:53,20160121 06:44,Eastbound,North Ave & California
11707,72,8153,20160121 06:57,20160121 06:44,Eastbound,North Ave & California
334,52,1256,20160121 06:45,20160121 06:44,Southbound,California & Milwaukee (Blue Line)
3129,52,1447,20160121 06:48,20160121 06:44,Northbound,California & Le Moyne
9886,52,1444,20160121 06:58,20160121 06:44,Southbound,California & Milwaukee (Blue Line)
3252,72,1951,20160121 07:03,20160121 06:59,Westbound,North Ave & Damen
3694,72,8111,20160121 07:04,20160121 06:59,Eastbound,North Ave & California
8003,72,1067,20160121 07:09,20160121 06:59,Eastbound,North Ave & California
6354,52,1632,20160121 07:06,20160121 06:59,Northbound,California & Le Moyne
6170,52,1637,20160121 07:08,20160121 06:59,Southbound,California & Milwaukee (Blue Line)
9886,52,807,20160121 07:20,20160121 06:59,Southbound,California & Milwaukee (Blue Line)
2519,72,1199,20160121 07:17,20160121 07:14,Eastbound,North Ave & California
4303,72,2002,20160121 07:20,20160121 07:14,Westbound,North Ave & Damen
5248,72,1980,20160121 07:21,20160121 07:14,Eastbound,North Ave & California
6133,52,1095,20160121 07:21,20160121 07:14,Northbound,California & Le Moyne
5878,52,807,20160121 07:21,20160121 07:13,Southbound,California & Milwaukee (Blue Line)
14044,52,1280,20160121 07:31,20160121 07:15,Northbound,California & Le Moyne
7053,72,8121,20160121 07:38,20160121 07:29,Westbound,North Ave & Damen
7171,72,1420,20160121 07:40,20160121 07:29,Eastbound,North Ave & California
8054,72,1061,20160121 07:41,20160121 07:29,Eastbound,North Ave & California
3048,52,1280,20160121 07:32,20160121 07:28,Northbound,California & Le Moyne
3099,52,1076,20160121 07:33,20160121 07:29,Northbound,California & Le Moyne
2351,52,1447,20160121 07:33,20160121 07:29,Southbound,California & Milwaukee (Blue Line)
3562,72,8153,20160121 07:49,20160121 07:44,Westbound,North Ave & Damen
7227,72,8119,20160121 07:53,20160121 07:43,Eastbound,North Ave & California
8043,72,8111,20160121 07:54,20160121 07:44,Westbound,North Ave & Damen
8582,52,1806,20160121 07:54,20160121 07:44,Northbound,California & Le Moyne
9318,52,1624,20160121 07:56,20160121 07:44,Northbound,California & Le Moyne
11234,52,1095,20160121 08:01,20160121 07:45,Southbound,California & Milwaukee (Blue Line)
2378,72,1067,20160121 08:03,20160121 07:59,Westbound,North Ave & Damen
2527,72,1938,20160121 08:03,20160121 07:59,Eastbound,North Ave & California
3260,72,1985,20160121 08:05,20160121 07:59,Eastbound,North Ave & California
1316,52,1095,20160121 08:01,20160121 07:59,Southbound,California & Milwaukee (Blue Line)
4013,52,1280,20160121 08:06,20160121 07:59,Southbound,California & Milwaukee (Blue Line)
11521,52,1656,20160121 08:14,20160121 07:59,Northbound,California & Le Moyne
1915,72,1980,20160121 08:17,20160121 08:15,Westbound,North Ave & Damen
3881,72,1963,20160121 08:19,20160121 08:14,Eastbound,North Ave & California
4070,72,8171,20160121 08:20,20160121 08:14,Eastbound,North Ave & California
4476,52,1850,20160121 08:20,20160121 08:14,Northbound,California & Le Moyne
5969,52,1076,20160121 08:22,20160121 08:14,Southbound,California & Milwaukee (Blue Line)
6110,52,1370,20160121 08:22,20160121 08:14,Northbound,California & Le Moyne
3958,72,1061,20160121 08:34,20160121 08:29,Westbound,North Ave & Damen
2972,72,1951,20160121 08:34,20160121 08:29,Eastbound,North Ave & California
4276,72,2028,20160121 08:35,20160121 08:29,Eastbound,North Ave & California
5072,52,1642,20160121 08:36,20160121 08:29,Northbound,California & Le Moyne
5961,52,1624,20160121 08:38,20160121 08:29,Southbound,California & Milwaukee (Blue Line)
10962,52,1800,20160121 08:43,20160121 08:29,Northbound,California & Le Moyne
2455,72,8119,20160121 08:47,20160121 08:44,Westbound,North Ave & Damen
2528,72,1249,20160121 08:48,20160121 08:44,Eastbound,North Ave & California
4371,72,1938,20160121 08:50,20160121 08:44,Westbound,North Ave & Damen
386,52,1656,20160121 08:45,20160121 08:44,Southbound,California & Milwaukee (Blue Line)
6090,52,1850,20160121 08:53,20160121 08:44,Southbound,California & Milwaukee (Blue Line)
9510,52,800,20160121 08:56,20160121 08:45,Northbound,California & Le Moyne
1838,72,8124,20160121 09:02,20160121 08:59,Eastbound,North Ave & California
2361,72,1984,20160121 09:03,20160121 08:59,Westbound,North Ave & Damen
6182,72,1963,20160121 09:08,20160121 08:59,Westbound,North Ave & Damen
5962,52,1256,20160121 09:07,20160121 08:59,Northbound,California & Le Moyne
5845,52,1370,20160121 09:09,20160121 09:00,Southbound,California & Milwaukee (Blue Line)
9826,52,1642,20160121 09:11,20160121 08:59,Southbound,California & Milwaukee (Blue Line)
125,72,8153,20160121 09:15,20160121 09:14,Eastbound,North Ave & California
3486,72,1072,20160121 09:19,20160121 09:14,Westbound,North Ave & Damen
7588,72,1951,20160121 09:24,20160121 09:14,Westbound,North Ave & Damen
3550,52,1444,20160121 09:19,20160121 09:14,Northbound,California & Le Moyne
3517,52,1800,20160121 09:19,20160121 09:14,Southbound,California & Milwaukee (Blue Line)
15881,52,1637,20160121 09:33,20160121 09:14,Northbound,California & Le Moyne
5254,72,1199,20160121 09:36,20160121 09:29,Eastbound,North Ave & California
8910,72,1249,20160121 09:40,20160121 09:29,Westbound,North Ave & Damen
10588,72,8125,20160121 09:43,20160121 09:29,Eastbound,North Ave & California
3839,52,800,20160121 09:34,20160121 09:29,Southbound,California & Milwaukee (Blue Line)
4362,52,1637,20160121 09:35,20160121 09:29,Northbound,California & Le Moyne
15923,52,807,20160121 09:49,20160121 09:29,Northbound,California & Le Moyne
6234,72,8124,20160121 09:52,20160121 09:44,Westbound,North Ave & Damen
13150,72,8121,20160121 10:00,20160121 09:42,Westbound,North Ave & Damen
13395,72,1061,20160121 10:01,20160121 09:44,Eastbound,North Ave & California
3596,52,807,20160121 09:49,20160121 09:44,Northbound,California & Le Moyne
4525,52,1256,20160121 09:51,20160121 09:44,Southbound,California & Milwaukee (Blue Line)
9886,52,1444,20160121 10:00,20160121 09:44,Southbound,California & Milwaukee (Blue Line)
1257,72,8121,20160121 10:01,20160121 09:59,Westbound,North Ave & Damen
3741,72,1061,20160121 10:04,20160121 09:59,Eastbound,North Ave & California
7446,72,8119,20160121 10:09,20160121 10:00,Eastbound,North Ave & California
6163,52,1637,20160121 10:07,20160121 09:59,Southbound,California & Milwaukee (Blue Line)
6956,52,1632,20160121 10:08,20160121 09:59,Northbound,California & Le Moyne
16279,52,807,20160121 10:24,20160121 10:00,Southbound,California & Milwaukee (Blue Line)
4290,72,8111,20160121 10:19,20160121 10:13,Westbound,North Ave & Damen
7437,72,1985,20160121 10:24,20160121 10:14,Eastbound,North Ave & California
11933,72,1199,20160121 10:30,20160121 10:14,Westbound,North Ave & Damen
8640,52,807,20160121 10:25,20160121 10:14,Southbound,California & Milwaukee (Blue Line)
9430,52,1095,20160121 10:26,20160121 10:14,Northbound,California & Le Moyne
16658,52,1280,20160121 10:34,20160121 10:14,Northbound,California & Le Moyne
559,72,1199,20160121 10:31,20160121 10:29,Westbound,North Ave & Damen
3133,72,1963,20160121 10:34,20160121 10:29,Eastbound,North Ave & California
